Event Id;Investigation Type;Accident Number;Event Date;Location;Country;Latitude;Longitude;Airport Code;Airport Name;Injury Severity;Aircraft Damage;Aircraft Category;Registration Number;Make;Model;Amateur Built;Number of Engines;Engine Type;FAR Description;Schedule;Purpose of Flight;Air Carrier;Total Fatal Injuries;Total Serious Injuries;Total Minor Injuries;Total Uninjured;Weather Condition;Broad Phase of Flight;Report Status;Publication Date   ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160628X75956;Accident;GAA16CA340;05/31/2016;Lumberton  NJ;United States;39.942777;-74.845833;VAY;SOUTH JERSEY RGNL;Non-Fatal;Substantial;Airplane;N7095G;CESSNA;172;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;42502;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160606X45524;Accident;GAA16CA278;05/31/2016;Wadsworth  OH;United States;41.002500;-81.755000;3G3;WADSWORTH MUNI;Non-Fatal;Substantial;Airplane;N991K;PIPER;PA24;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;42437;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160602X80041;Accident;GAA16CA274;05/31/2016;Zanesville  OH;United States;40.007222;-82.012500;42I;PARR;Non-Fatal;Substantial;Airplane;N81DK;KOONS DONALD H;CYGNET;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;LANDING;Probable Cause;08/31/2016;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160601X33411;Accident;ERA16LA199;05/31/2016;Elberta  AL;United States;30.424445;-87.535277;AL08;PERDIDO WINDS AIRPARK;Non-Fatal;Substantial;Airplane;N156WB;AMERICAN LEGEND AIRCRAFT CO;AL3;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;TAKEOFF;Probable Cause;42776;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20160607X13643;Accident;GAA16CA282;05/30/2016;Gerlach  NV;United States;40.757222;-119.212778;88NV;BLACK ROCK CITY;Non-Fatal;Substantial;Airplane;N45EH;G ELWIN HALVORSEN;PA18WB/L21-180;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;43200;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20160606X05701;Accident;GAA16CA275;05/30/2016;Saginaw  MI;United States;43.537500;-84.074445;MBS;MBS INTL;Non-Fatal;Substantial;Airplane;N1441D;CESSNA;170;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;3;VMC;LANDING;Probable Cause;42437;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160531X02231;Accident;GAA16CA265;05/30/2016;Laurel  MT;United States;45.704444;-108.759444;6S8;LAUREL MUNICIPAL;Non-Fatal;Substantial;Airplane;N41553;PIPER;PA 18-150;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;LANDING;Probable Cause;42502;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160601X60430;Accident;ERA16LA201;05/30/2016;Fordsville  KY;United States;37.672223;-86.636389;N/A;N/A;Fatal(1);Destroyed;Airplane;N429BB;CRIQUET AVIATION BOGOTA COLUMB;STORCH FI-156;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;UNKNOWN;Probable Cause;11/30/2018;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20160531X75222;Accident;CEN16WA198;05/30/2016;Shropshire  United Kingdom;United Kingdom;N/A;N/A;N/A;N/A;Fatal(2);Substantial;Airplane;N/A;AMATEUR CONSTRUCTION;RANS S6-ESD (MODIFIE;Yes;1;Reciprocating;N/A;N/A;N/A;N/A;2;N/A;N/A;N/A;N/A;UNKNOWN;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20160606X90906;Accident;CEN16LA206;05/30/2016;Clintonville  WI;United States;44.613333;-88.730834;CLI;Clintonville Municipal Airport;Non-Fatal;Substantial;Airplane;N5771V;BEECH;A23-24;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;42531;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160602X55802;Accident;GAA16CA273;05/29/2016;Shulin Lake  AK;United States;62.080834;-150.490833;N/A;N/A;Non-Fatal;Substantial;Airplane;N6966D;PIPER;PA 18;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;LANDING;Probable Cause;10/27/2016;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160601X14755;Accident;GAA16CA270;05/29/2016;Mack  CO;United States;39.268334;-108.864444;10CO;MACK MESA;Non-Fatal;Substantial;Airplane;N273BC;RAINBOW SKY REACH (PTY) LTD;BUSHCAT;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;08/31/2016;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20160531X05951;Accident;GAA16CA266;05/29/2016;Pine Bluff  AR;United States;34.174445;-91.935555;PBF;GRIDER FIELD;Non-Fatal;Substantial;Airplane;N29601;CESSNA;177;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;MANEUVERING;Probable Cause;01/18/2017;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160608X63653;Accident;ERA16WA207;05/29/2016;Corumbaiba  Brazil;Brazil;-48.571389;-18.126945;N/A;N/A;Fatal(4);Destroyed;Airplane;N/A;PIPER AIRCRAFT;PA-28-160;No;1;Reciprocating;Non-U.S.  Non-Commercial;N/A;Aerial Observation;N/A;4;N/A;N/A;N/A;UNK;MANEUVERING;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160531X11910;Accident;ERA16CA197;05/29/2016;Warner  NH;United States;43.253611;-71.864444;N/A;N/A;Non-Fatal;Substantial;Airplane;N80RK;AMERICAN CHAMPION AIRCRAFT;7GCBC;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;1;1;N/A;VMC;MANEUVERING;Probable Cause;10/27/2016;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160601X13049;Accident;CEN16LA202;05/29/2016;Carlsbad  NM;United States;32.337500;-104.263333;CNM;Cavern City Air Terminal;Non-Fatal;Substantial;Airplane;N95R;Harry Oas;Pitts S1C;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;11/27/2018;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20160607X31317;Accident;WPR16FAMS1;05/28/2016;Avalon  CA;United States;33.403056;-118.409444;AVX;Catalina Airport;Fatal(2);Destroyed;Airplane;N739ZE;CESSNA;172N;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;2;N/A;N/A;N/A;IMC;UNKNOWN;Probable Cause;42895;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160528X01400;Accident;WPR16FA118;05/28/2016;Santa Paula  CA;United States;34.322778;-119.149166;SZP;SANTA PAULA;Fatal(2);Destroyed;Airplane;N80681;MOORE JOSEPH O;VARIEZE;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;2;N/A;N/A;N/A;VMC;MANEUVERING;Probable Cause;43348;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20160607X23848;Accident;GAA16CA283;05/28/2016;Spring Branch  TX;United States;29.502500;-98.243889;1T7;KESTREL AIRPARK;Non-Fatal;Substantial;Helicopter;N921ES;ROBINSON HELICOPTER;R44;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;N/A;Probable Cause;09/22/2016;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160601X13256;Accident;GAA16CA269;05/28/2016;Midland  TX;United States;31.940555;-102.198611;MAF;MIDLAND INTL;Non-Fatal;Substantial;Airplane;N72087;LUSCOMBE;8;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;LANDING;Probable Cause;07/25/2016;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160527X64617;Accident;WPR16LA117;05/27/2016;Minden  NV;United States;39.000556;-119.751111;MEV;MINDEN-TAHOE;Non-Fatal;Substantial;Airplane;N4393H;HOWELL BOB;HOWELL SPECIAL;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;42895;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20161122X02351;Accident;GAA16CA528;05/27/2016;Jacksonville  FL;United States;30.277778;-81.805833;HEG;HERLONG RECREATIONAL;Non-Fatal;Substantial;Airplane;N808ET;DIAMOND AIRCRAFT IND INC;DA 40;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;42888;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20160613X65133;Accident;GAA16CA311;05/27/2016;Groveland  CA;United States;37.862500;-120.179445;E45;PINE MOUNTAIN LAKE;Non-Fatal;Substantial;Airplane;N2675E;CHAMPION;AERONCA 7AC;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;LANDING;Probable Cause;08/31/2016;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160608X25102;Accident;GAA16CA287;05/27/2016;Palmer  AK;United States;61.179723;-148.693055;N/A;N/A;Non-Fatal;Substantial;Airplane;N82057;PIPER;PA 18;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;07/14/2016;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160601X95218;Accident;GAA16CA267;05/27/2016;ALBUQUERQUE  NM;United States;35.020556;-106.587777;ABQ;ALBUQUERQUE INTL SUNPORT;Non-Fatal;Substantial;Airplane;N60252;CESSNA;150;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;1;N/A;VMC;N/A;Probable Cause;08/31/2016;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160530X30749;Accident;ERA16LA195;05/27/2016;New York  NY;United States;40.791666;-73.985277;N/A;N/A;Fatal(1);Substantial;Airplane;N1345B;REPUBLIC;P 47D;No;1;Reciprocating;Part 91: General Aviation;N/A;Aerial Observation;N/A;1;N/A;N/A;N/A;VMC;N/A;Probable Cause;11/13/2017;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160527X05452;Incident;ENG16RA023;05/27/2016;Tokyo  Japan;Japan;N/A;N/A;N/A;N/A;Incident;Minor;Airplane;N/A;BOEING;777;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;TAKEOFF;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160601X01308;Accident;CEN16LA201;05/27/2016;Sioux Falls  SD;United States;43.582778;-96.742777;FSD;Joe Foss Field Airport;Non-Fatal;Substantial;Airplane;N76MD;CESSNA;402B;No;2;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;2;VMC;APPROACH;Probable Cause;01/18/2017;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20160607X65825;Accident;WPR16CA121;05/25/2016;Brookings  OR;United States;42.071111;-124.287222;BOK;Brookings Airport;Non-Fatal;Substantial;Airplane;N9583S;CHAMPION;7ECA;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;1;N/A;N/A;VMC;LANDING;Probable Cause;05/15/2017;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160526X60820;Accident;GAA16CA261;05/25/2016;Blairstown  NJ;United States;41.310000;-74.562500;N/A;N/A;Non-Fatal;Substantial;Glider;N63761;ROLLADEN-SCHNEIDER OHG;LS3;No;0;N/A;Part 91: General Aviation;N/A;Personal;N/A;N/A;1;N/A;N/A;VMC;DESCENT;Probable Cause;10/27/2016;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160525X25941;Accident;GAA16CA260;05/24/2016;Anchorage  AK;United States;61.187222;-149.965833;LHD;LAKE HOOD;Non-Fatal;Substantial;Airplane;N17SR;CESSNA;A185;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;07/25/2016;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160525X15244;Accident;GAA16CA259;05/24/2016;Reno  NV;United States;39.290000;-119.510000;N/A;N/A;Non-Fatal;Substantial;Airplane;N4793D;CESSNA;182;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;N/A;Probable Cause;42713;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20160524X81845;Accident;ERA16FA194;05/24/2016;Rhoadesville  VA;United States;38.265278;-77.857778;N/A;N/A;Fatal(2);Destroyed;Airplane;N440JM;JIHLAVAN AIRPLANES SRO;KP 5 ASA;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;2;N/A;N/A;N/A;VMC;DESCENT;Probable Cause;42895;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20160524X74410;Accident;CEN16LA193;05/24/2016;Cozad  NE;United States;40.947777;-99.930834;2NE5;Fiese Airstrip;Non-Fatal;Substantial;Airplane;N4234Z;PIPER;PA 18-150;No;1;Reciprocating;Part 137: Agricultural;N/A;Aerial Application;N/A;N/A;N/A;1;N/A;VMC;MANEUVERING;Probable Cause;43681;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160607X73221;Accident;WPR16LA122;05/23/2016;Lodi  CA;United States;38.130000;-121.170000;1O3;LODI;Non-Fatal;Substantial;Airplane;N481TJ;RANS;S 5;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;APPROACH;Probable Cause;42740;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160531X61809;Accident;WPR16LA119;05/23/2016;Waianae  HI;United States;21.463611;-158.215278;N/A;N/A;Non-Fatal;Substantial;Airplane;N6697Y;BEECH;C23;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;N/A;Probable Cause;05/25/2017;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20160523X75309;Accident;WPR16FA116;05/23/2016;Hanapepe  HI;United States;21.895833;-159.599722;PAK;PORT ALLEN;Fatal(5);Destroyed;Airplane;N2007X;CESSNA;182;No;1;Reciprocating;Part 91: General Aviation;N/A;Skydiving;N/A;5;N/A;N/A;N/A;VMC;TAKEOFF;Probable Cause;11/28/2017;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160602X32125;Accident;GAA16CA272;05/23/2016;Chinita Bay  AK;United States;59.534722;-153.554722;N/A;N/A;Non-Fatal;Substantial;Airplane;N4596U;CESSNA;U206G;No;1;Reciprocating;Part 135: Air Taxi & Commuter;NSCH;N/A;RUSTAIR INC;N/A;N/A;N/A;5;VMC;TAXI;Probable Cause;10/27/2016;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20160524X62134;Accident;ERA16LA193;05/23/2016;Melrose  FL;United States;29.718334;-81.980556;N/A;N/A;Non-Fatal;Substantial;Airplane;N952SA;CESSNA;152;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;DESCENT;Probable Cause;03/18/2019;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20160527X13034;Accident;CEN16LA197;05/23/2016;Texarkana  AR;United States;33.441666;-94.037777;N/A;N/A;Non-Fatal;Substantial;Airplane;N804ST;CESSNA;501;No;2;Turbo Fan;Part 91: General Aviation;N/A;Executive/Corporate;N/A;N/A;N/A;3;1;VMC;CRUISE;Probable Cause;43227;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160522X34523;Accident;WPR16FA115;05/22/2016;Santa Monica  CA;United States;34.021111;-118.445277;SMO;SANTA MONICA MUNI;Non-Fatal;Substantial;Airplane;N1111X;CZECH AIRCRAFT WORKS SPOL SRO;SPORTCRUISER;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;1;VMC;TAKEOFF;Probable Cause;06/25/2019;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160523X75408;Accident;GAA16CA254;05/22/2016;Griffin  GA;United States;33.255000;-84.400278;GA62;CEDAR RIDGE;Non-Fatal;Substantial;Airplane;N36SR;BEECH;A36;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;42713;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160523X94413;Accident;ERA16LA191;05/22/2016;Lawrenceburg  TN;United States;35.234444;-87.258056;2M2;LAWRENCEBURG-LAWRENCE COUNTY;Non-Fatal;Substantial;Airplane;N925PS;SIKES;Zenith CH750 STOL;Yes;N/A;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;TAKEOFF;Probable Cause;43413;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160523X60417;Accident;CEN16LA190;05/22/2016;Marine City  MI;United States;42.721389;-82.596389;76G;Marine City Airport;Non-Fatal;Substantial;Airplane;N20135;BEECH;C24R;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;APPROACH;Preliminary;42375;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160531X63010;Accident;GAA16CA264;05/21/2016;Seward  AK;United States;60.126667;-149.420000;SWD;SEWARD;Non-Fatal;Substantial;Airplane;N1258C;PIPER;PA18;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;42437;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20160524X71954;Accident;GAA16CA258;05/21/2016;Waitsburg  WA;United States;46.237500;-118.139166;N/A;N/A;Non-Fatal;Substantial;Helicopter;N543SD;BELL;OH 58;No;1;Turbo Shaft;Part 137: Agricultural;N/A;Aerial Application;N/A;N/A;N/A;N/A;1;VMC;N/A;Probable Cause;42437;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160523X75755;Accident;GAA16CA255;05/21/2016;Braham  MN;United States;45.766111;-93.184444;N/A;N/A;Non-Fatal;Substantial;Airplane;N419JC;JOHN STEVEN CATURIA;REPLICA PA18;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;1;VMC;LANDING;Probable Cause;42437;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160523X15754;Accident;GAA16CA250;05/21/2016;Calhan  CO;United States;39.045555;-104.293055;5V4;CALHAN;Non-Fatal;Substantial;Airplane;N42553;CESSNA;182;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;07/25/2016;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20160520X02127;Accident;WPR16LA114;05/20/2016;Fruitland  UT;United States;40.124167;-111.001667;N/A;N/A;Non-Fatal;Substantial;Gyroplane;N50NE;MICHAEL BURTON;Calidus;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;2;N/A;N/A;VMC;N/A;Probable Cause;11/30/2018;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160526X90012;Accident;GAA16CA262;05/20/2016;Westminster  MD;United States;39.466945;-77.016945;2W2;CLEARVIEW AIRPARK;Non-Fatal;Substantial;Airplane;N7367D;PIPER;PA 18A;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;08/31/2016;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160523X11844;Accident;GAA16CA249;05/20/2016;El Cajon  CA;United States;32.827223;-116.972778;SEE;GILLESPIE FIELD;Non-Fatal;Substantial;Airplane;N61445;BOEING;B75;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;07/25/2016;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160601X03445;Accident;GAA16CA268;05/19/2016;Newport News  VA;United States;37.127778;-76.495833;PHF;NEWPORT NEWS/WILLIAMSBURG INTL;Non-Fatal;Substantial;Airplane;N1724U;CESSNA;172;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;07/25/2016;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160524X13930;Accident;GAA16CA257;05/19/2016;Vinton  IA;United States;42.218611;-92.023056;VTI;VINTON VETERANS MEMORIAL ARPK;Non-Fatal;Substantial;Airplane;N85871;AERONCA;11AC;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;07/25/2016;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160519X65409;Accident;GAA16CA248;05/19/2016;BLUE BELL  PA;United States;40.138611;-75.263611;LOM;WINGS FIELD;Non-Fatal;Substantial;Airplane;N62925;LUSCOMBE;8;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;2;VMC;TAKEOFF;Probable Cause;42437;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160922X12126;Accident;ERA16WA321;05/19/2016;Cordoba  Argentina;Argentina;-32.805833;-63.834444;N/A;N/A;Fatal(2);Destroyed;Airplane;N/A;VANS;RV7;Yes;1;Reciprocating;Non-U.S.  Non-Commercial;N/A;Personal;N/A;2;N/A;N/A;N/A;N/A;N/A;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;N/A;  ;N/A
20160523X20657;Accident;ERA16LA192;05/19/2016;Batavia  NY;United States;43.029167;-78.165000;GVQ;GENESEE COUNTY;Non-Fatal;Substantial;Airplane;N7781W;PIPER;PA 28-180;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;1;VMC;TAKEOFF;Probable Cause;42776;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160519X25723;Accident;ERA16FA188;05/19/2016;Sevierville  TN;United States;35.857500;-83.519723;GKT;Gatlinburg-Pigeon Forge;Fatal(1);Substantial;Airplane;N2967B;BEECH;D35;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;LANDING;Probable Cause;43231;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160519X25150;Accident;DCA16RA156;05/19/2016;Cairo  Egypt;Egypt;N/A;N/A;N/A;N/A;Fatal(66);Destroyed;Airplane;N/A;AIRBUS;A320;No;N/A;Turbo Fan;N/A;N/A;N/A;N/A;66;N/A;N/A;N/A;N/A;N/A;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;N/A;   ;N/A
20160526X14855;Accident;CEN16LA196;05/19/2016;West Des Moines  IA;United States;41.526111;-93.741111;N/A;N/A;Non-Fatal;Substantial;Airplane;N56ED;WACO CLASSIC AIRCRAFT CORP;YMF;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;1;1;N/A;VMC;N/A;Probable Cause;42531;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20160523X64922;Accident;GAA16CA252;05/18/2016;Nikolai Creek  AK;United States;61.104444;-151.374167;N/A;N/A;Non-Fatal;Substantial;Airplane;N5589H;PIPER;PA 20;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;TAKEOFF;Probable Cause;42713;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20160519X35926;Accident;GAA16CA247;05/18/2016;Redding  CA;United States;40.569723;-122.406667;O85;BENTON FIELD;Non-Fatal;Substantial;Airplane;N7610S;CESSNA;182;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;07/25/2016;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160519X11557;Accident;GAA16CA245;05/18/2016;Carbondale  IL;United States;37.778889;-89.248333;MDH;SOUTHERN ILLINOIS;Non-Fatal;Substantial;Airplane;N4668G;CESSNA;172;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;42437;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160524X74006;Accident;CEN16TA194;05/18/2016;Mason  MI;United States;42.570000;-84.420000;TEW;MASON JEWETT FIELD;Non-Fatal;Substantial;Airplane;N757LF;NORTH AMERICAN;AT6;No;N/A;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;12/16/2019;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160518X42840;Accident;CEN16FA188;05/18/2016;Sheridan Lake  CO;United States;38.495000;-102.290000;N/A;N/A;Fatal(1);Substantial;Airplane;N6609P;CESSNA;P210N;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;N/A;Probable Cause;01/23/2018;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20160518X05644;Accident;WPR16FA112;05/17/2016;Mesa  AZ;United States;33.460833;-111.728334;FFZ;FALCON FLD;Fatal(2);Destroyed;Airplane;N3198G;NORTH AMERICAN;AT 6;No;1;Reciprocating;Part 91: General Aviation;N/A;Business;N/A;2;N/A;N/A;N/A;VMC;MANEUVERING;Probable Cause;09/18/2017;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20160519X02257;Accident;GAA16CA242;05/17/2016;Grass Valley  CA;United States;39.223334;-121.004167;GOO;NEVADA COUNTY AIR PARK;Non-Fatal;Destroyed;Airplane;N99SZ;VAN B ANTHONY;ZODIAC;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;LANDING;Probable Cause;07/25/2016;N/A;N/A;N/A;N/A; ;N/A;N/A;N/A
20160607X94930;Accident;ERA16WA205;05/17/2016;Unai  Brazil;Brazil;-16.202222;-46.521389;N/A;N/A;Unavailable;Substantial;Airplane;N/A;PIPER AIRCRAFT;PA-25-235;No;1;Reciprocating;Non-U.S.  Commercial;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;MANEUVERING;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;N/A; ;N/A
20160601X85218;Accident;CEN16WA199;05/17/2016;Halden  Norway;Norway;59.204444;11.439722;N/A;N/A;Fatal(1);Destroyed;Airplane;N/A;Piper Aircraft  Inc.;PA-28R-200;No;1;Reciprocating;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;UNKNOWN;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;N/A; ;N/A
